MMR005,Sagaing,MMR005D001,Sagaing,MMR005003,Myaung
MMR005,Sagaing,MMR005D002,Shwebo,,
MMR005,Sagaing,MMR005D002,Shwebo,MMR005004,Shwebo
MMR005,Sagaing,MMR005D002,Shwebo,MMR005005,Khin-U
MMR005,Sagaing,MMR005D002,Shwebo,MMR005006,Wetlet
MMR005,Sagaing,MMR005D002,Shwebo,MMR005007,Kanbalu
MMR005,Sagaing,MMR005D002,Shwebo,MMR005008,Kyunhla
MMR005,Sagaing,MMR005D002,Shwebo,MMR005009,Ye-U
MMR005,Sagaing,MMR005D002,Shwebo,MMR005010,Tabayin
MMR005,Sagaing,MMR005D002,Shwebo,MMR005011,Taze
MMR005,Sagaing,MMR005D002,Shwebo,MMR005004702,Kyauk Myaung
MMR005,Sagaing,MMR005D003,Monywa,,
MMR005,Sagaing,MMR005D003,Monywa,MMR005012,Monywa
MMR005,Sagaing,MMR005D003,Monywa,MMR005013,Budalin
MMR005,Sagaing,MMR005D003,Monywa,MMR005014,Ayadaw
MMR005,Sagaing,MMR005D003,Monywa,MMR005015,Chaung-U
MMR005,Sagaing,MMR005D004,Katha,,
MMR005,Sagaing,MMR005D004,Katha,MMR005020,Katha
MMR005,Sagaing,MMR005D004,Katha,MMR005021,Indaw
MMR005,Sagaing,MMR005D004,Katha,MMR005022,Tigyaing
MMR005,Sagaing,MMR005D004,Katha,MMR005023,Banmauk
MMR005,Sagaing,MMR005D004,Katha,MMR005024,Kawlin
MMR005,Sagaing,MMR005D004,Katha,MMR005025,Wuntho
MMR005,Sagaing,MMR005D004,Katha,MMR005026,Pinlebu
MMR005,Sagaing,MMR005D005,Kale,,
MMR005,Sagaing,MMR005D005,Kale,MMR005027,Kale
MMR005,Sagaing,MMR005D005,Kale,MMR005028,Kalewa
MMR005,Sagaing,MMR005D005,Kale,MMR005029,Mingin
MMR005,Sagaing,MMR005D006,Tamu,,
MMR005,Sagaing,MMR005D006,Tamu,MMR005030,Tamu
MMR005,Sagaing,MMR005D006,Tamu,MMR005030702,Myothit 
MMR005,Sagaing,MMR005D006,Tamu,MMR005030703,Khampat 
MMR005,Sagaing,MMR005D007,Mawlaik,,
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005031,Mawlaik
MMR005,Sagaing,MMR005D007,Mawlaik,MMR005032,Paungbyin
MMR005,Sagaing,MMR005D008,Hkamti,,
MMR005,Sagaing,MMR005D008,Hkamti,MMR005033,Hkamti
MMR005,Sagaing,MMR005D008,Hkamti,MMR005034,Homalin
MMR005,Sagaing,MMR005D008,Hkamti,MMR005035,Lay Shi
MMR005,Sagaing,MMR005D008,Hkamti,MMR005036,Lahe
MMR005,Sagaing,MMR005D008,Hkamti,MMR005037,Nanyun
MMR005,Sagaing,MMR005D008,Hkamti,MMR005035702,Mo Paing Lut 
MMR005,Sagaing,MMR005D008,Hkamti,MMR005036703,Sum Ma Rar
MMR005,Sagaing,MMR005D008,Hkamti,MMR005036702,Htan Par Kway
MMR005,Sagaing,MMR005D008,Hkamti,MMR005037702,Pansaung 
MMR005,Sagaing,MMR005D008,Hkamti,MMR005037703,Don Hee 
MMR005,Sagaing,MMR005D009,Yinmabin,,
MMR005,Sagaing,MMR005D009,Yinmabin,MMR005016,Yinmabin
MMR005,Sagaing,MMR005D009,Yinmabin,MMR005018,Salingyi
MMR005,Sagaing,MMR005D009,Yinmabin,MMR005019,Pale
MMR005,Sagaing,MMR005D009,Yinmabin,MMR005017,Kani
MMR006,Tanintharyi,,,,
MMR006,Tanintharyi,MMR006D001,Dawei,,
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006001,Dawei
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006002,Launglon
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006003,Thayetchaung
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006004,Yebyu
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006001702,Myitta
MMR006,Tanintharyi,MMR006D001,Dawei,MMR006004702,Kaleinaung 
MMR006,Tanintharyi,MMR006D002,Myeik,,
MMR006,Tanintharyi,MMR006D002,Myeik,MMR006005,Myeik
MMR006,Tanintharyi,MMR006D002,Myeik,MMR006006,Kyunsu
MMR006,Tanintharyi,MMR006D002,Myeik,MMR006007,Palaw
MMR006,Tanintharyi,MMR006D002,Myeik,MMR006008,Tanintharyi
MMR006,Tanintharyi,MMR006D002,Myeik,MMR006007702,Palauk 
MMR006,Tanintharyi,MMR006D003,Kawthoung,,
MMR006,Tanintharyi,MMR006D003,Kawthoung,MMR006009,Kawthoung
MMR006,Tanintharyi,MMR006D003,Kawthoung,MMR006010,Bokpyin
MMR006,Tanintharyi,MMR006D003,Kawthoung,MMR006009702,Khamaukgyi 
MMR006,Tanintharyi,MMR006D003,Kawthoung,MMR006010702,Pyigyimandaing 
MMR006,Tanintharyi,MMR006D003,Kawthoung,MMR006010703,Karathuri
MMR111,Bago,,,,
MMR111,Bago,MMR007D001,Bago,,
MMR111,Bago,MMR007D001,Bago,MMR007001,Bago
MMR111,Bago,MMR007D001,Bago,MMR007002,Thanatpin
MMR111,Bago,MMR007D001,Bago,MMR007003,Kawa
MMR111,Bago,MMR007D001,Bago,MMR007004,Waw
MMR111,Bago,MMR007D001,Bago,MMR007005,Nyaunglebin
MMR111,Bago,MMR007D001,Bago,MMR007006,Kyauktaga
MMR111,Bago,MMR007D001,Bago,MMR007007,Daik-U
MMR111,Bago,MMR007D001,Bago,MMR007008,Shwegyin
MMR111,Bago,MMR007D002,Taungoo,,
MMR111,Bago,MMR007D002,Taungoo,MMR007009,Taungoo
MMR111,Bago,MMR007D002,Taungoo,MMR007010,Yedashe
MMR111,Bago,MMR007D002,Taungoo,MMR007011,Kyaukkyi
MMR111,Bago,MMR007D002,Taungoo,MMR007012,Phyu
MMR111,Bago,MMR007D002,Taungoo,MMR007013,Oktwin
MMR111,Bago,MMR007D002,Taungoo,MMR007014,Htantabin
MMR111,Bago,MMR008D001,Pyay,,
MMR111,Bago,MMR008D001,Pyay,MMR008001,Pyay
MMR111,Bago,MMR008D001,Pyay,MMR008002,Paukkhaung
MMR111,Bago,MMR008D001,Pyay,MMR008003,Padaung
MMR111,Bago,MMR008D001,Pyay,MMR008004,Paungde
MMR111,Bago,MMR008D001,Pyay,MMR008005,Thegon
MMR111,Bago,MMR008D001,Pyay,MMR008006,Shwedaung
MMR111,Bago,MMR008D002,Thayarwady,,
MMR111,Bago,MMR008D002,Thayarwady,MMR008007,Thayarwady
MMR111,Bago,MMR008D002,Thayarwady,MMR008008,Letpadan
MMR111,Bago,MMR008D002,Thayarwady,MMR008009,Minhla
MMR111,Bago,MMR008D002,Thayarwady,MMR008010,Okpho
MMR111,Bago,MMR008D002,Thayarwady,MMR008011,Zigon
MMR111,Bago,MMR008D002,Thayarwady,MMR008012,Nattalin
MMR111,Bago,MMR008D002,Thayarwady,MMR008013,Monyo
MMR111,Bago,MMR008D002,Thayarwady,MMR008014,Gyobingauk
MMR009,Magway,,,,
MMR009,Magway,MMR009D001,Magway,,
MMR009,Magway,MMR009D001,Magway,MMR009001,Magway
MMR009,Magway,MMR009D001,Magway,MMR009002,Yenangyaung
MMR009,Magway,MMR009D001,Magway,MMR009003,Chauk
MMR009,Magway,MMR009D001,Magway,MMR009004,Taungdwingyi
MMR009,Magway,MMR009D001,Magway,MMR009005,Myothit
MMR009,Magway,MMR009D001,Magway,MMR009006,Natmauk
MMR009,Magway,MMR009D002,Minbu,,
MMR009,Magway,MMR009D002,Minbu,MMR009007,Minbu
MMR009,Magway,MMR009D002,Minbu,MMR009008,Pwintbyu
MMR009,Magway,MMR009D002,Minbu,MMR009009,Ngape
MMR009,Magway,MMR009D002,Minbu,MMR009010,Salin
MMR009,Magway,MMR009D002,Minbu,MMR009011,Sidoktaya
MMR009,Magway,MMR009D003,Thayet,,
MMR009,Magway,MMR009D003,Thayet,MMR009012,Thayet
MMR009,Magway,MMR009D003,Thayet,MMR009013,Minhla
MMR009,Magway,MMR009D003,Thayet,MMR009014,Mindon
MMR009,Magway,MMR009D003,Thayet,MMR009015,Kamma
MMR009,Magway,MMR009D003,Thayet,MMR009016,Aunglan
MMR009,Magway,MMR009D003,Thayet,MMR009017,Sinbaungwe
MMR009,Magway,MMR009D004,Pakokku,,
MMR009,Magway,MMR009D004,Pakokku,MMR009018,Pakokku
MMR009,Magway,MMR009D004,Pakokku,MMR009019,Yesagyo
MMR009,Magway,MMR009D004,Pakokku,MMR009020,Myaing
MMR009,Magway,MMR009D004,Pakokku,MMR009021,Pauk
MMR009,Magway,MMR009D004,Pakokku,MMR009022,Seikphyu
MMR009,Magway,MMR009D005,Gangaw,,
MMR009,Magway,MMR009D005,Gangaw,MMR009023,Gangaw
MMR009,Magway,MMR009D005,Gangaw,MMR009024,Tilin
MMR009,Magway,MMR009D005,Gangaw,MMR009025,Saw
MMR009,Magway,MMR009D005,Gangaw,MMR009025702,Kyaukhtu 
MMR010,Mandalay,,,,
MMR010,Mandalay,MMR010D001,Mandalay,,
MMR010,Mandalay,MMR010D001,Mandalay,MMR010001,Aungmyaythazan
MMR010,Mandalay,MMR010D001,Mandalay,MMR010002,Chanayethazan
MMR010,Mandalay,MMR010D001,Mandalay,MMR010003,Mahaaungmyay
MMR010,Mandalay,MMR010D001,Mandalay,MMR010004,Chanmyathazi
MMR010,Mandalay,MMR010D001,Mandalay,MMR010005,Pyigyitagon
MMR010,Mandalay,MMR010D001,Mandalay,MMR010006,Amarapura
MMR010,Mandalay,MMR010D001,Mandalay,MMR010007,Patheingyi
MMR010,Mandalay,MMR010D002,Pyinoolwin,,
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010008,Pyinoolwin
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010009,Madaya
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010010,Singu
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010011,Mogoke
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010012,Thabeikkyin
MMR010,Mandalay,MMR010D002,Pyinoolwin,MMR010012702,Takaung
MMR010,Mandalay,MMR010D003,Kyaukse,,
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010013,Kyaukse
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010014,Sintgaing
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010015,Myittha
MMR010,Mandalay,MMR010D003,Kyaukse,MMR010016,Tada-U
MMR010,Mandalay,MMR010D004,Myingyan,,
MMR010,Mandalay,MMR010D004,Myingyan,MMR010017,Myingyan
MMR010,Mandalay,MMR010D004,Myingyan,MMR010018,Taungtha
MMR010,Mandalay,MMR010D004,Myingyan,MMR010019,Natogyi
MMR010,Mandalay,MMR010D004,Myingyan,MMR010020,Kyaukpadaung
MMR010,Mandalay,MMR010D004,Myingyan,MMR010021,Ngazun
MMR010,Mandalay,MMR010D005,Nyaung-U,,
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010022,Nyaung-U
MMR010,Mandalay,MMR010D005,Nyaung-U,MMR010022703,Ngathayauk
MMR010,Mandalay,MMR010D006,Yamethin,,
MMR010,Mandalay,MMR010D006,Yamethin,MMR010023,Yamethin
MMR010,Mandalay,MMR010D006,Yamethin,MMR010024,Pyawbwe
MMR010,Mandalay,MMR010D007,Meiktila,,
MMR010,Mandalay,MMR010D007,Meiktila,MMR010028,Meiktila
MMR010,Mandalay,MMR010D007,Meiktila,MMR010029,Mahlaing
MMR010,Mandalay,MMR010D007,Meiktila,MMR010030,Thazi
MMR010,Mandalay,MMR010D007,Meiktila,MMR010031,Wundwin
MMR011,Mon,,,,
MMR011,Mon,MMR011D001,Mawlamyine,,
MMR011,Mon,MMR011D001,Mawlamyine,MMR011001,Mawlamyine
MMR011,Mon,MMR011D001,Mawlamyine,MMR011002,Kyaikmaraw
MMR011,Mon,MMR011D001,Mawlamyine,MMR011003,Chaungzon
MMR011,Mon,MMR011D001,Mawlamyine,MMR011004,Thanbyuzayat
MMR011,Mon,MMR011D001,Mawlamyine,MMR011005,Mudon
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006,Ye
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006702,Lamaing
MMR011,Mon,MMR011D001,Mawlamyine,MMR011006703,Khawzar
MMR011,Mon,MMR011D002,Thaton,,
MMR011,Mon,MMR011D002,Thaton,MMR011007,Thaton
MMR011,Mon,MMR011D002,Thaton,MMR011008,Paung
MMR011,Mon,MMR011D002,Thaton,MMR011009,Kyaikto
MMR011,Mon,MMR011D002,Thaton,MMR011010,Bilin
MMR012,Rakhine,,,,
MMR012,Rakhine,MMR012D001,Sittwe,,
MMR012,Rakhine,MMR012D001,Sittwe,MMR012001,Sittwe
MMR012,Rakhine,MMR012D001,Sittwe,MMR012002,Ponnagyun
MMR012,Rakhine,MMR012D001,Sittwe,MMR012007,Pauktaw
MMR012,Rakhine,MMR012D001,Sittwe,MMR012008,Rathedaung
MMR012,Rakhine,MMR012D005,Mrauk-U,,
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012003,Mrauk-U
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012004,Kyauktaw
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012005,Minbya
MMR012,Rakhine,MMR012D005,Mrauk-U,MMR012006,Myebon
MMR012,Rakhine,MMR012D002,Maungdaw,,
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009,Maungdaw
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012010,Buthidaung
MMR012,Rakhine,MMR012D002,Maungdaw,MMR012009702,Taungpyoletwea
MMR012,Rakhine,MMR012D003,Kyaukpyu,,
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012011,Kyaukpyu
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012012,Munaung
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012013,Ramree
MMR012,Rakhine,MMR012D003,Kyaukpyu,MMR012014,Ann
MMR012,Rakhine,MMR012D004,Thandwe,,
MMR012,Rakhine,MMR012D004,Thandwe,MMR012015,Thandwe
MMR012,Rakhine,MMR012D004,Thandwe,MMR012016,Toungup
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017,Gwa
MMR012,Rakhine,MMR012D004,Thandwe,MMR012016702,Ma-Ei 
MMR012,Rakhine,MMR012D004,Thandwe,MMR012017702,Kyeintali
MMR013,Yangon,,,,
MMR013,Yangon,MMR013D001,Yangon (North),,
MMR013,Yangon,MMR013D001,Yangon (North),MMR013001,Insein
MMR013,Yangon,MMR013D001,Yangon (North),MMR013002,Mingaladon
MMR013,Yangon,MMR013D001,Yangon (North),MMR013003,Hmawbi
MMR013,Yangon,MMR013D001,Yangon (North),MMR013004,Hlegu
MMR013,Yangon,MMR013D001,Yangon (North),MMR013005,Taikkyi
MMR013,Yangon,MMR013D001,Yangon (North),MMR013006,Htantabin
MMR013,Yangon,MMR013D001,Yangon (North),MMR013007,Shwepyithar
MMR013,Yangon,MMR013D001,Yangon (North),MMR013008,Hlaingtharya
MMR013,Yangon,MMR013D002,Yangon (East),,
MMR013,Yangon,MMR013D002,Yangon (East),MMR013009,Thingangyun
MMR013,Yangon,MMR013D002,Yangon (East),MMR013010,Yankin
MMR013,Yangon,MMR013D002,Yangon (East),MMR013011,South Okkalapa
MMR013,Yangon,MMR013D002,Yangon (East),MMR013012,North Okkalapa
MMR013,Yangon,MMR013D002,Yangon (East),MMR013013,Thaketa
MMR013,Yangon,MMR013D002,Yangon (East),MMR013014,Dawbon
MMR013,Yangon,MMR013D002,Yangon (East),MMR013015,Tamwe
MMR013,Yangon,MMR013D002,Yangon (East),MMR013016,Pazundaung
MMR013,Yangon,MMR013D002,Yangon (East),MMR013017,Botahtaung
MMR013,Yangon,MMR013D002,Yangon (East),MMR013018,Dagon Myothit (South)
MMR013,Yangon,MMR013D002,Yangon (East),MMR013019,Dagon Myothit (North)
MMR013,Yangon,MMR013D002,Yangon (East),MMR013020,Dagon Myothit (East)
MMR013,Yangon,MMR013D002,Yangon (East),MMR013021,Dagon Myothit (Seikkan)
MMR013,Yangon,MMR013D002,Yangon (East),MMR013022,Mingalartaungnyunt
MMR013,Yangon,MMR013D003,Yangon (South),,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024,Kyauktan
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa
MMR013,Yangon,MMR013D003,Yangon (South),MMR013026,Kayan
MMR013,Yangon,MMR013D003,Yangon (South),MMR013027,Twantay
MMR013,Yangon,MMR013D003,Yangon (South),MMR013028,Kawhmu
MMR013,Yangon,MMR013D003,Yangon (South),MMR013029,Kungyangon
MMR013,Yangon,MMR013D003,Yangon (South),MMR013030,Dala
MMR013,Yangon,MMR013D003,Yangon (South),MMR013031,Seikgyikanaungto
MMR013,Yangon,MMR013D003,Yangon (South),MMR013032,Cocokyun
MMR013,Yangon,MMR013D003,Yangon (South),MMR013024702,Tadar
MMR013,Yangon,MMR013D004,Yangon (West),,
MMR013,Yangon,MMR013D004,Yangon (West),MMR013033,Kyauktada
MMR013,Yangon,MMR013D004,Yangon (West),MMR013034,Pabedan
MMR013,Yangon,MMR013D004,Yangon (West),MMR013035,Lanmadaw
MMR013,Yangon,MMR013D004,Yangon (West),MMR013036,Latha
MMR013,Yangon,MMR013D004,Yangon (West),MMR013037,Ahlone
MMR013,Yangon,MMR013D004,Yangon (West),MMR013038,Kyeemyindaing
MMR013,Yangon,MMR013D004,Yangon (West),MMR013039,Sanchaung
MMR013,Yangon,MMR013D004,Yangon (West),MMR013040,Hlaing
MMR013,Yangon,MMR013D004,Yangon (West),MMR013041,Kamaryut
MMR013,Yangon,MMR013D004,Yangon (West),MMR013042,Mayangone
MMR013,Yangon,MMR013D004,Yangon (West),MMR013043,Dagon
MMR013,Yangon,MMR013D004,Yangon (West),MMR013044,Bahan
MMR013,Yangon,MMR013D004,Yangon (West),MMR013045,Seikkan
MMR222,Shan,,,,
MMR222,Shan,MMR014D001,Taunggyi,,
MMR222,Shan,MMR014D001,Taunggyi,MMR014001,Taunggyi
MMR222,Shan,MMR014D001,Taunggyi,MMR014002,Nyaungshwe
MMR222,Shan,MMR014D001,Taunggyi,MMR014003,Hopong
MMR222,Shan,MMR014D001,Taunggyi,MMR014004,Hsihseng
MMR222,Shan,MMR014D001,Taunggyi,MMR014005,Kalaw
MMR222,Shan,MMR014D001,Taunggyi,MMR014006,Pindaya
MMR222,Shan,MMR014D001,Taunggyi,MMR014007,Ywangan
MMR222,Shan,MMR014D001,Taunggyi,MMR014008,Lawksawk
MMR222,Shan,MMR014D001,Taunggyi,MMR014009,Pinlaung
MMR222,Shan,MMR014D001,Taunggyi,MMR014010,Pekon
MMR222,Shan,MMR014D001,Taunggyi,MMR014001703,Kyauktalonegyi
MMR222,Shan,MMR014D001,Taunggyi,MMR014008702,Intaw
MMR222,Shan,MMR014D001,Taunggyi,MMR014009702,Naungtayar 
MMR222,Shan,MMR014D002,Loilen,,
MMR222,Shan,MMR014D002,Loilen,MMR014011,Loilen
MMR222,Shan,MMR014D002,Loilen,MMR014012,Laihka
MMR222,Shan,MMR014D002,Loilen,MMR014013,Nansang
MMR222,Shan,MMR014D002,Loilen,MMR014014,Kunhing
MMR222,Shan,MMR014D002,Loilen,MMR014015,Kyethi
MMR222,Shan,MMR014D002,Loilen,MMR014016,Mongkaing
MMR222,Shan,MMR014D002,Loilen,MMR014017,Monghsu
MMR222,Shan,MMR014D002,Loilen,MMR014011702,Pinlon
MMR222,Shan,MMR014D002,Loilen,MMR014013702,Kho Lam
MMR222,Shan,MMR014D002,Loilen,MMR014014702,Kar Li
MMR222,Shan,MMR014D002,Loilen,MMR014015702,Mongnawng 
MMR222,Shan,MMR014D002,Loilen,MMR014017702,Mongsan (Hmonesan)
MMR222,Shan,MMR014D003,Langkho,,
MMR222,Shan,MMR014D003,Langkho,MMR014018,Langkho
MMR222,Shan,MMR014D003,Langkho,MMR014019,Mongnai
MMR222,Shan,MMR014D003,Langkho,MMR014020,Mawkmai
MMR222,Shan,MMR014D003,Langkho,MMR014021,Mongpan
MMR222,Shan,MMR014D003,Langkho,MMR014018702,Homein
MMR222,Shan,MMR014D003,Langkho,MMR014019702,Kengtawng 
MMR222,Shan,MMR015D001,Lashio,,
MMR222,Shan,MMR015D001,Lashio,MMR015001,Lashio
MMR222,Shan,MMR015D001,Lashio,MMR015002,Hseni
MMR222,Shan,MMR015D001,Lashio,MMR015003,Mongyai
MMR222,Shan,MMR015D001,Lashio,MMR015004,Tangyan
MMR222,Shan,MMR015D002,Muse,,
MMR222,Shan,MMR015D002,Muse,MMR015009,Muse
MMR222,Shan,MMR015D002,Muse,MMR015010,Namhkan
MMR222,Shan,MMR015D002,Muse,MMR015011,Kutkai
MMR222,Shan,MMR015D002,Muse,MMR015009702,Monekoe
MMR222,Shan,MMR015D002,Muse,MMR015009703,Manhlyoe (Manhero)
MMR222,Shan,MMR015D002,Muse,MMR015009704,Pang Hseng (Kyu Koke)
MMR222,Shan,MMR015D002,Muse,MMR015011702,Tarmoenye
MMR222,Shan,MMR015D003,Kyaukme,,
MMR222,Shan,MMR015D003,Kyaukme,MMR015012,Kyaukme
MMR222,Shan,MMR015D003,Kyaukme,MMR015013,Nawnghkio
MMR222,Shan,MMR015D003,Kyaukme,MMR015014,Hsipaw
MMR222,Shan,MMR015D003,Kyaukme,MMR015015,Namtu
MMR222,Shan,MMR015D003,Kyaukme,MMR015016,Namhsan
MMR222,Shan,MMR015D003,Kyaukme,MMR015017,Mongmit
MMR222,Shan,MMR015D003,Kyaukme,MMR015018,Mabein
MMR222,Shan,MMR015D003,Kyaukme,MMR015019,Manton
MMR222,Shan,MMR015D003,Kyaukme,MMR015012702,Mongngawt
MMR222,Shan,MMR015D003,Kyaukme,MMR015012703,Monglon
MMR222,Shan,MMR015D004,Kunlong,,
MMR222,Shan,MMR015D004,Kunlong,MMR015020,Kunlong
MMR222,Shan,MMR015D005,Laukkaing,,
